CustomerID,purchase_flag,morning,afternoon,evening,night,is_weekend,StockCode,Country,Recency,Frequency,Monetary,kmeans_cluster,gmm_cluster
12361.0,1,0.0,1.0,0.0,0.0,0.0,31.235228985450448,20.28377154111275,1.5137371226858476,-1.188393941836522,-1.084605800684858,1,1
12362.0,1,0.3721804511278195,0.6278195488721805,0.0,0.0,0.0,26.715064546627147,20.28377154111275,-1.641558492040812,1.4384799889236282,1.5100740312006105,3,2
12363.0,1,0.3043478260869565,0.6956521739130435,0.0,0.0,0.0,22.01848754265276,11.040539422012714,0.5980793814459934,-0.0514519638758358,-0.1663240243751083,7,2
12364.0,1,0.3176470588235294,0.6823529411764706,0.0,0.0,0.2588235294117647,17.991917266593433,20.28377154111275,-1.174994823594536,0.7716193745296961,0.5195253016457726,3,2
12365.0,1,0.0,1.0,0.0,0.0,0.0,29.525570486025494,22.39278606965174,1.528238293784785,-1.188393941836522,-0.043803405761257,1,1
12367.0,1,0.0,1.0,0.0,0.0,0.0,22.09902414572199,49.88247368421051,-1.5133197287782338,-1.188393941836522,-1.1905983348242417,1,4
12370.0,1,0.0481927710843373,0.9518072289156626,0.0,0.0,0.0,21.89845053191292,22.548546939577104,-0.0203959798833868,0.7716193745296961,1.243239755158622,7,2
12371.0,1,1.0,0.0,0.0,0.0,0.0,21.113256113125743,30.659397066811515,-0.1122677834225479,-0.0514519638758358,0.7917398654886926,0,2
12372.0,1,0.3653846153846153,0.6346153846153846,0.0,0.0,0.0,24.81215774555205,49.88247368421052,0.2452578667246047,0.4697482781842503,0.5107339331494188,7,4
12373.0,1,0.0,1.0,0.0,0.0,0.0,29.71080562798217,25.624824120603016,1.5984183690550409,-1.188393941836522,-0.5133268747355411,1,1
12374.0,1,0.0,1.0,0.0,0.0,0.0,23.861583585138018,25.624824120603016,-0.5142109565928714,-1.188393941836522,0.0746489592063639,1,1
12375.0,1,0.3529411764705882,0.6470588235294118,0.0,0.0,0.0,34.82336178048775,32.913985401459854,-1.0043700805718652,-0.0514519638758358,-0.3218854092611335,7,2
12377.0,1,0.5584415584415584,0.4415584415584415,0.0,0.0,0.0,20.451358851008195,30.659397066811515,1.612014537542679,-0.0514519638758358,0.6817847862184017,0,2
12378.0,1,1.0,0.0,0.0,0.0,0.0,20.77977426334004,30.659397066811515,0.7455087019936032,-1.188393941836522,1.3291378812582804,0,2
12379.0,1,0.5,0.5,0.0,0.0,0.0,26.52802313094024,20.28377154111275,0.3503668608902443,-0.0514519638758358,0.1839088210468709,7,2
12380.0,1,0.7307692307692307,0.2692307692307692,0.0,0.0,0.0,29.17065944896605,20.28377154111275,-0.5956700318925076,0.7716193745296961,1.0580788886790338,3,2
12381.0,1,0.7241379310344828,0.2758620689655172,0.0,0.0,0.1839080459770115,29.943291173139556,33.76791783380019,-1.4090855702951366,0.9721983142176406,0.7748657284842355,3,2
12383.0,1,0.202020202020202,0.797979797979798,0.0,0.0,0.0,22.148725244505147,20.28377154111275,1.073212995611962,0.9721983142176406,0.7769656323060019,7,2
12384.0,1,1.0,0.0,0.0,0.0,0.0,37.89155667768486,30.659397066811515,-0.4170667297525239,-0.0514519638758358,-0.1183537028772919,0,2
12386.0,1,0.8,0.2,0.0,0.0,0.0,17.744552190413376,117.23438611346316,1.687592240259837,-0.0514519638758358,-0.4307147196274064,2,4
12388.0,1,0.41,0.59,0.0,0.0,0.22,24.737692642628257,117.23438611346316,-0.7901204196945951,1.11637727061638,1.072556793465684,2,4
12390.0,1,1.0,0.0,0.0,0.0,0.0,25.435635478554588,20.28377154111275,0.3301985784160018,-1.188393941836522,-0.1695463735275577,0,7
12391.0,1,0.0,1.0,0.0,0.0,0.0,16.710261191266422,22.39278606965174,-0.5956700318925076,-1.188393941836522,-0.3551633715319545,1,1
12393.0,1,0.609375,0.390625,0.0,0.0,0.0,20.918612534143207,117.23438611346316,0.2452578667246047,0.7716193745296961,0.6605630505291199,2,4
12394.0,1,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,24.22852263743808,26.861260906245587,0.1524155230359576,-0.0514519638758358,0.4955560393703627,7,2
12395.0,1,0.0833333333333333,0.9166666666666666,0.0,0.0,0.0961538461538461,27.37574890166696,20.28377154111275,-0.6866574420982927,1.4869423844500658,1.1308860625634138,3,2
12397.0,1,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,23.64309448421403,20.28377154111275,-0.2703938849824946,-0.0514519638758358,0.9698869690335404,3,2
12398.0,1,1.0,0.0,0.0,0.0,0.0,19.890260639028767,30.659397066811515,-0.0963044595659447,-1.188393941836522,0.6852375882964467,0,2
12399.0,1,0.711864406779661,0.288135593220339,0.0,0.0,0.0,21.794550311647374,20.28377154111275,0.6668795309873302,0.7716193745296961,0.38963828124777,0,2
12401.0,1,0.0,1.0,0.0,0.0,0.0,52.11379899554635,20.28377154111275,1.570796630822953,-1.188393941836522,-1.840209283918218,1,1
12402.0,1,0.0,1.0,0.0,0.0,0.0,32.03035915802574,20.28377154111275,1.6387936582699345,-1.188393941836522,-0.9306659758220788,1,1
12403.0,1,1.0,0.0,0.0,0.0,0.0,44.56904994335375,49.88247368421052,-0.0350888542835141,-1.188393941836522,-0.3783051488138457,0,4
12405.0,1,1.0,0.0,0.0,0.0,0.0,20.585274895887043,32.913985401459854,0.8695375376501111,-1.188393941836522,0.7185504104826855,0,2
12406.0,1,0.4666666666666667,0.0,0.5333333333333333,0.0,0.0,21.8892494658144,49.88247368421052,-0.5956700318925076,-0.0514519638758358,1.2177919253401384,6,0
12407.0,1,0.5974025974025974,0.4025974025974026,0.0,0.0,0.1948051948051948,24.108914370258866,20.28377154111275,-0.0350888542835141,0.9721983142176406,0.7175620049349509,3,2
12408.0,1,0.4380952380952381,0.5619047619047619,0.0,0.0,0.0,24.41029235026266,20.28377154111275,-0.3301698216605926,0.7716193745296961,1.0996494773089946,3,2
12409.0,1,0.4036697247706422,0.5963302752293578,0.0,0.0,0.0,28.779497829584937,30.659397066811515,0.3199628806128683,0.4697482781842503,1.9997376749538829,3,2
12410.0,1,1.0,0.0,0.0,0.0,0.0,26.10053860768554,30.659397066811515,1.591567235782107,-1.188393941836522,0.0191531076537128,0,2
12412.0,1,0.5409836065573771,0.4590163934426229,0.0,0.0,0.0,21.452395650210786,49.88247368421052,0.2779547444798519,0.4697482781842503,0.4676358228805435,3,4
12413.0,1,0.2631578947368421,0.7368421052631579,0.0,0.0,0.1052631578947368,28.087003593443107,25.094200096084556,0.1882619565986371,0.4697482781842503,0.0908206937650296,7,2
12414.0,1,0.2777777777777778,0.7222222222222222,0.0,0.0,0.0,31.8098974195036,25.624824120603016,1.228952135466106,0.4697482781842503,-0.150983895380743,7,2
12415.0,1,0.5350140056022409,0.4649859943977591,0.0,0.0,0.0,25.13049799018872,117.23438611346316,-0.5404427527072491,1.6703239140362358,3.374699655020089,2,4
12417.0,1,0.3229166666666667,0.5677083333333334,0.109375,0.0,0.1197916666666666,26.83887368257548,20.82861295490606,-1.641558492040812,1.3809660323191522,1.2640112826334122,3,3
12418.0,1,1.0,0.0,0.0,0.0,0.0,21.927958382105444,30.659397066811515,0.6214990013465198,-1.188393941836522,-0.0101767911259626,0,2
12420.0,1,1.0,0.0,0.0,0.0,0.0,23.78914207064876,22.39278606965174,0.1524155230359576,-1.188393941836522,-0.0975237468965628,0,7
12421.0,1,0.4444444444444444,0.5555555555555556,0.0,0.0,0.3111111111111111,22.994419109326287,24.832012908430823,-0.7901204196945951,0.7716193745296961,0.1406893885787524,3,2
12422.0,1,0.5384615384615384,0.4615384615384615,0.0,0.0,0.0,23.94073347980209,77.2766988611624,0.4814863505940256,0.4697482781842503,0.1372533197463125,2,4
12423.0,1,0.856,0.144,0.0,0.0,0.0,24.28553176276681,20.28377154111275,-2.073878735911295,1.3114658779092347,0.7804511058730943,3,2
12424.0,1,0.0,1.0,0.0,0.0,0.0,20.934606560396464,117.23438611346316,0.9530152066949128,-1.188393941836522,0.7402068898457916,2,4
12425.0,1,0.0,1.0,0.0,0.0,0.0,21.31255275791444,22.97029593943565,0.3096230875565171,-1.188393941836522,0.1106886283377753,1,1
12426.0,1,0.0,1.0,0.0,0.0,1.0,24.94827472216697,25.33832686980609,1.1240701025265245,-1.188393941836522,-0.121910247995019,4,4
12427.0,1,0.5161290322580645,0.4838709677419355,0.0,0.0,0.0,25.850599758243057,25.33832686980609,-0.5956700318925076,0.4697482781842503,0.158939248523039,3,2
12428.0,1,0.7789115646258503,0.2210884353741496,0.0,0.0,0.0340136054421768,20.956561925238532,32.913985401459854,-0.4888120026577077,1.3114658779092347,1.788203494050238,3,2
12429.0,1,0.2164948453608247,0.7835051546391752,0.0,0.0,0.0,25.61694750442849,44.63081759312023,-1.1130654325515603,0.7716193745296961,1.2830452555213447,3,4
12430.0,1,0.0,1.0,0.0,0.0,0.0,27.000689436794232,33.76791783380019,-0.1450621273802284,-1.188393941836522,-0.8177379310528562,1,2
12431.0,1,0.5341880341880342,0.4658119658119658,0.0,0.0,0.1282051282051282,25.39691134032825,94.86116736599767,-0.2703938849824946,1.5957026842202342,1.6475052701371866,2,4
12432.0,1,0.2962962962962963,0.7037037037037037,0.0,0.0,0.0,22.257648499306168,33.76791783380019,-0.1450621273802284,0.4697482781842503,1.4881604746896546,3,2
12433.0,1,0.1571428571428571,0.8428571428571429,0.0,0.0,0.0,22.71194996770915,33.76791783380019,-2.073878735911295,1.2255804300757394,2.117929195018072,3,2
12434.0,1,0.0,1.0,0.0,0.0,0.0,22.34622339950852,117.23438611346316,0.3798939046427556,-0.0514519638758358,0.1398022969453025,2,4
12435.0,1,1.0,0.0,0.0,0.0,0.0,31.414881026960614,49.88247368421052,0.3301985784160018,-0.0514519638758358,1.7777810972287862,0,4
12436.0,1,0.0,1.0,0.0,0.0,0.0,27.39198123279248,33.76791783380019,0.5161193702314336,-1.188393941836522,-0.2331857188619323,1,2
12437.0,1,0.4221105527638191,0.5778894472361809,0.0,0.0,0.0,27.88321123747101,25.094200096084556,-1.811237524399272,1.6481660151838953,1.4735698895422265,3,2
12438.0,1,0.0,1.0,0.0,0.0,0.0,22.923285594091404,33.76791783380019,-0.868215513869553,-0.0514519638758358,1.1041354541445458,7,2
12441.0,1,1.0,0.0,0.0,0.0,0.0,26.043454011509997,25.09420009608455,1.77717379281807,-1.188393941836522,-1.1659430346088084,0,7
12442.0,1,0.0,1.0,0.0,0.0,0.0,19.99925431796341,24.832012908430823,-1.641558492040812,-1.188393941836522,-1.1737646804463848,1,1
12444.0,1,0.1988636363636363,0.8011363636363636,0.0,0.0,0.0,25.136163188510487,33.76791783380019,-0.6248195783686934,0.9721983142176406,1.4809208332475663,3,2
12445.0,1,0.0,0.0,1.0,0.0,0.0,29.16304412876687,24.83201290843082,-0.5956700318925076,-1.188393941836522,-1.4071277355295762,6,0
12446.0,1,0.0,1.0,0.0,0.0,0.0,26.95658349231364,17.706157786944495,0.0765061234318647,-1.188393941836522,0.3113299299350874,1,1
12447.0,1,0.0,1.0,0.0,0.0,1.0,27.20558149782111,20.28377154111275,1.3423729117682983,-1.188393941836522,-0.2879770148149209,4,4
12448.0,1,0.0,1.0,0.0,0.0,0.0,20.015857228468388,24.83201290843082,-0.1285163563622611,-1.188393941836522,-0.3367237436347574,1,1
12449.0,1,0.4397905759162304,0.5602094240837696,0.0,0.0,0.2513089005235602,23.134059380215508,20.28377154111275,-0.5956700318925076,0.7716193745296961,1.339159987669288,3,2
12450.0,1,0.0,1.0,0.0,0.0,0.75,18.55147698816651,24.83201290843082,0.9120301986893526,-0.0514519638758358,-1.0476200025434703,4,4
12451.0,1,0.4519774011299435,0.5480225988700564,0.0,0.0,0.0,19.026280839221016,30.659397066811515,-1.0043700805718652,0.9721983142176406,1.8703402369951063,3,2
12452.0,1,1.0,0.0,0.0,0.0,0.0,30.197786339365635,30.659397066811515,-0.7540068019585785,-0.0514519638758358,-0.3726883560180242,0,2
12453.0,1,0.0,1.0,0.0,0.0,0.0,19.75065291096575,25.624824120603016,0.7727771034894921,-1.188393941836522,0.0349710333903689,1,1
12454.0,1,0.0,1.0,0.0,0.0,0.0,40.70163759617028,24.83201290843082,0.049813346098342,-1.188393941836522,1.2405547491257836,7,1
12455.0,1,0.6555555555555556,0.3444444444444444,0.0,0.0,0.0,22.078963211943595,23.69370705033392,0.256275726173735,1.11637727061638,0.9867361606466948,3,2
12456.0,1,0.328,0.672,0.0,0.0,0.36,23.14519068708408,30.659397066811515,-0.1285163563622611,0.4697482781842503,1.1678904126176877,3,2
12457.0,1,0.032258064516129,0.6129032258064516,0.3548387096774194,0.0,0.0,26.970556353872105,30.392732195935395,0.1764579173317602,1.2255804300757394,0.9557553131848968,7,0
12458.0,1,0.5,0.5,0.0,0.0,0.0,21.496392561135004,30.65939706681152,0.2341171630067081,-0.0514519638758358,0.2672730308299503,7,2
12461.0,1,0.9714285714285714,0.0285714285714285,0.0,0.0,0.0,22.257047765623355,30.659397066811515,0.4637343377493451,-0.0514519638758358,0.1599761199149217,0,2
12462.0,1,0.3548387096774194,0.6451612903225806,0.0,0.0,0.0,25.48090683045152,24.83201290843082,-0.6866574420982927,-0.0514519638758358,0.4439512053568653,7,2
12463.0,1,0.216867469879518,0.7831325301204819,0.0,0.0,0.0,24.843086281115152,20.28377154111275,0.0083167698349232,0.7716193745296961,0.537665883068753,7,2
12464.0,1,0.2758620689655172,0.7241379310344828,0.0,0.0,0.0,41.88378416437723,20.28377154111275,-1.0565041394818564,1.2255804300757394,0.4583116390822627,3,2
12465.0,1,0.0,1.0,0.0,0.0,0.0,20.950560356394604,20.28377154111275,-0.7540068019585785,-0.0514519638758358,0.0738509314598779,7,1
12468.0,1,0.6842105263157895,0.3157894736842105,0.0,0.0,0.6842105263157895,25.61240051245617,25.33832686980609,1.0886980590620523,-0.0514519638758358,0.0600735801165617,4,4
12471.0,1,0.5294117647058824,0.4705882352941176,0.0,0.0,0.0,26.670077102901157,25.33832686980609,-1.811237524399272,1.7540733727637126,2.3566609382956605,3,2
12472.0,1,0.3628318584070796,0.6371681415929203,0.0,0.0,0.3333333333333333,21.54623589174385,25.33832686980609,-0.3510648538275225,1.2255804300757394,1.6629956093538854,3,2
12473.0,1,0.7964071856287425,0.2035928143712574,0.0,0.0,0.0,23.066869879698896,25.33832686980609,-0.4170667297525239,0.7716193745296961,1.315111456250213,3,2
12474.0,1,0.3436018957345971,0.6563981042654028,0.0,0.0,0.0023696682464454,22.296156415193806,25.338326869806096,-0.7540068019585785,1.6903162956316289,1.7342179361954064,3,2
12475.0,1,1.0,0.0,0.0,0.0,0.0,21.23694318081361,25.33832686980609,0.0223517201555278,-1.188393941836522,0.0532702606604628,0,7
12476.0,1,0.5450643776824035,0.4549356223175965,0.0,0.0,0.0,27.22046689067662,25.33832686980609,-0.7901204196945951,1.4384799889236282,1.6870680818958972,3,2
12477.0,1,0.53,0.47,0.0,0.0,0.0,24.81902527281681,25.33832686980609,-0.5675716748719202,1.11637727061638,2.1106434141299246,3,2
12478.0,1,1.0,0.0,0.0,0.0,0.0,24.88920958641222,32.83113440329222,-1.5133197287782338,-1.188393941836522,0.0046745059449126,0,2
12479.0,1,0.0,1.0,0.0,0.0,0.0,19.554850988672268,25.33832686980609,-1.0043700805718652,-1.188393941836522,-0.2041731449528376,1,1
12480.0,1,0.0,1.0,0.0,0.0,0.0,21.90374493287937,25.33832686980609,-0.4402888468407054,0.7716193745296961,1.1897922683354716,7,1
12481.0,1,0.7685185185185185,0.2314814814814814,0.0,0.0,0.0,23.08700021686801,25.33832686980609,-0.5675716748719202,1.3114658779092347,1.5540811250974271,3,2
12483.0,1,0.4133333333333333,0.5866666666666667,0.0,0.0,0.2133333333333333,30.601163844760272,85.26184444444445,-0.7540068019585785,1.3114658779092347,0.9920075500803802,2,4
12484.0,1,0.1836734693877551,0.8163265306122449,0.0,0.0,0.3498542274052478,21.65694130291816,24.832012908430823,-0.3301698216605926,1.11637727061638,1.4126726027616547,3,2
12488.0,1,1.0,0.0,0.0,0.0,0.3818181818181818,23.76163929986913,25.094200096084556,-1.0565041394818564,0.4697482781842503,0.5110980477269029,3,7
12489.0,1,0.0,1.0,0.0,0.0,0.0,27.02299619538377,25.094200096084556,1.681188156050562,-1.188393941836522,-0.585882991320651,1,1
12490.0,1,0.3959183673469387,0.6040816326530613,0.0,0.0,0.2040816326530612,26.37350612796757,25.094200096084556,-1.4090855702951366,1.4384799889236282,1.5343210801155711,3,2
12491.0,1,0.0,1.0,0.0,0.0,0.0,20.03912321275548,25.094200096084556,-0.2144853981419559,-1.188393941836522,-0.3166093034363664,1,1
12492.0,1,0.0,1.0,0.0,0.0,0.0,22.62172740688282,25.33832686980609,0.1401690881109072,-0.0514519638758358,-0.7947568538270368,1,1
12493.0,1,0.4545454545454545,0.5454545454545454,0.0,0.0,0.0,28.75878971175083,25.09420009608455,0.9701475382038652,-0.0514519638758358,-0.3665315180716313,7,2
12494.0,1,0.4025974025974026,0.5974025974025974,0.0,0.0,0.1948051948051948,25.110835991184487,25.094200096084556,-0.7901204196945951,1.2255804300757394,0.4795393613817009,3,2
12497.0,1,0.0,1.0,0.0,0.0,0.0,23.027823868665955,25.33832686980609,0.3503668608902443,-1.188393941836522,0.3423909110401975,1,1
12498.0,1,0.5652173913043478,0.4347826086956521,0.0,0.0,0.0,20.38251353375408,25.33832686980609,-0.6248195783686934,-0.0514519638758358,-0.4269411404002272,0,2
12500.0,1,0.6721311475409836,0.3278688524590163,0.0,0.0,0.0,28.45056300017665,25.33832686980609,-0.5675716748719202,1.4869423844500658,1.3706531075449078,3,2
12501.0,1,0.0,1.0,0.0,0.0,0.0,19.64941398225086,25.33832686980609,1.684394037574868,-1.188393941836522,0.8936222400208134,1,1
12502.0,1,0.7891156462585034,0.2108843537414966,0.0,0.0,0.0,28.5265286637192,24.83201290843082,0.4814863505940256,0.9721983142176406,1.2781149337458917,3,2
12504.0,1,0.0,1.0,0.0,0.0,0.0,31.315854926629672,25.33832686980609,-0.7195745777144359,-0.0514519638758358,-0.2783264670129525,7,1
12506.0,1,1.0,0.0,0.0,0.0,0.0,22.401679516461712,25.094200096084556,1.2999647096852436,-1.188393941836522,-1.9725809887855492,0,7
12507.0,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,27.843567247793324,24.832012908430823,0.7727771034894921,0.4697482781842503,0.5146996196268149,0,2
12508.0,1,0.0,1.0,0.0,0.0,0.25,15.88610523157863,25.094200096084556,-0.4888120026577077,-0.0514519638758358,-0.4392090749325183,7,2
12509.0,1,0.0,1.0,0.0,0.0,0.0,32.972494034640135,25.094200096084556,1.5027537505568638,-1.188393941836522,-1.1506694645087487,1,1
12510.0,1,0.1212121212121212,0.8787878787878788,0.0,0.0,0.0,33.53143420601676,24.83201290843082,0.8318173691745931,-0.0514519638758358,0.2958006868211787,7,2
12512.0,1,0.0,1.0,0.0,0.0,0.0,18.731033612225296,29.45240816211128,0.1764579173317602,-1.188393941836522,-1.415643205127552,1,2
12513.0,1,1.0,0.0,0.0,0.0,0.0,18.32825413878666,25.094200096084556,0.6214990013465198,-1.188393941836522,-0.0815268604361316,0,7
12514.0,1,0.0,1.0,0.0,0.0,0.0,19.93511022576543,23.064960422163598,1.438682332985162,-1.188393941836522,0.3231927305281648,1,1
12515.0,1,0.0,1.0,0.0,0.0,0.0,39.22914605356181,23.06496042216359,1.7346708730733398,-1.188393941836522,-0.469933797130257,1,1
12516.0,1,1.0,0.0,0.0,0.0,0.5,28.20573582828026,25.33832686980609,0.3096230875565171,-0.0514519638758358,0.5189217295999278,0,7
12517.0,1,0.082437275985663,0.9175627240143368,0.0,0.0,0.0,20.539516981118133,25.33832686980609,-0.4402888468407054,0.7716193745296961,0.9910274362831596,7,2
12518.0,1,0.5887096774193549,0.4112903225806452,0.0,0.0,0.1451612903225806,22.34149713994456,25.33832686980609,-2.073878735911295,0.9721983142176406,0.8547245278021854,3,2
12519.0,1,1.0,0.0,0.0,0.0,0.0,23.028234967218925,25.33832686980609,0.1524155230359576,-1.188393941836522,-0.5964296104002901,0,7
12520.0,1,0.6710526315789473,0.3289473684210526,0.0,0.0,0.0,22.733044809338747,25.33832686980609,0.3199628806128683,0.9721983142176406,1.0339052763509953,3,2
12521.0,1,1.0,0.0,0.0,0.0,0.0,21.952328194067345,25.33832686980609,0.8318173691745931,-1.188393941836522,-0.0984890542599488,0,7
12522.0,1,0.0,1.0,0.0,0.0,0.0,33.46523699211181,25.33832686980609,-0.2144853981419559,-0.0514519638758358,-1.0713464278294076,1,1
12523.0,1,0.4528301886792453,0.5471698113207547,0.0,0.0,0.1981132075471698,25.24124298094628,25.094200096084556,-0.6866574420982927,1.4869423844500658,0.7522441720947696,3,2
12524.0,1,0.3611111111111111,0.6388888888888888,0.0,0.0,0.2291666666666666,21.638678581511883,25.33832686980609,-1.1130654325515603,1.3114658779092347,1.4063670168386735,3,2
12526.0,1,0.4084507042253521,0.5915492957746479,0.0,0.0,0.0,25.542089579106555,25.33832686980609,-2.073878735911295,0.4697482781842503,0.5215874447339448,3,2
12527.0,1,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,20.505384931354065,25.33832686980609,0.3503668608902443,0.4697482781842503,-0.5513518084727158,7,2
12528.0,1,0.6413043478260869,0.358695652173913,0.0,0.0,0.0,30.33659504099871,25.33832686980609,-1.1130654325515603,1.11637727061638,0.8092978252141763,3,2
12530.0,1,0.696969696969697,0.303030303030303,0.0,0.0,0.0,31.14934018460785,25.33832686980609,0.1024765260827863,0.7716193745296961,0.6972906554893235,3,2
12531.0,1,1.0,0.0,0.0,0.0,0.0,26.1513582844515,25.33832686980609,-0.8281118478353909,-1.188393941836522,-1.4659069720329811,0,7
12532.0,1,0.0,1.0,0.0,0.0,0.0,26.45697687285061,25.094200096084556,-0.3944801656916594,-1.188393941836522,-0.5486105624910179,1,1
12534.0,1,1.0,0.0,0.0,0.0,0.0,22.401749950712983,25.33832686980609,0.7523883455342557,-1.188393941836522,0.3759288080371656,0,7
12535.0,1,0.4705882352941176,0.5294117647058824,0.0,0.0,0.0,19.510179042934222,25.094200096084556,0.4456771491857021,-0.0514519638758358,0.0454286952340612,7,2
12536.0,1,0.0,1.0,0.0,0.0,0.0,21.504979756976844,25.094200096084556,-0.1450621273802284,-0.0514519638758358,2.0808602922572605,7,1
12538.0,1,0.0,1.0,0.0,0.0,0.0,20.29283014176548,24.832012908430823,-0.4170667297525239,-1.188393941836522,-0.5148467498062704,1,1
12539.0,1,0.6813186813186813,0.3186813186813186,0.0,0.0,0.0,22.468977493116423,24.83201290843082,-0.5956700318925076,0.7716193745296961,1.552701780341335,3,2
12540.0,1,0.3472803347280335,0.6527196652719666,0.0,0.0,0.0564853556485355,24.22046449425103,24.83201290843082,-0.6551132685273685,1.6703239140362358,2.1190580581646503,3,2
12541.0,1,0.7884615384615384,0.2115384615384615,0.0,0.0,0.2115384615384615,22.691066861941813,24.83201290843082,-0.3944801656916594,0.4697482781842503,0.2946944259852282,3,2
12544.0,1,0.0,1.0,0.0,0.0,0.0,26.66096601915307,24.83201290843082,-0.2703938849824946,-1.188393941836522,-0.4946299950685602,1,1
12545.0,1,0.0,1.0,0.0,0.0,0.32,21.90005700845996,24.83201290843082,0.2779547444798519,-0.0514519638758358,0.3098341555088064,7,2
12546.0,1,0.6521739130434783,0.3478260869565217,0.0,0.0,0.0,18.928836023007666,24.83201290843082,-0.0806151605299619,-0.0514519638758358,0.4255701893689556,0,2
12547.0,1,0.0,1.0,0.0,0.0,0.0,30.27706974321869,24.83201290843082,1.138916930630047,-0.0514519638758358,-1.0038335450693685,1,1
12548.0,1,0.0,1.0,0.0,0.0,1.0,28.21658122223122,24.83201290843082,0.9701475382038652,-1.188393941836522,-1.7239508134958494,4,4
12550.0,1,0.0,1.0,0.0,0.0,0.0,21.85808903568767,24.83201290843082,0.3199628806128683,-1.188393941836522,0.2815525068473653,1,1
12551.0,1,1.0,0.0,0.0,0.0,0.0,25.99776708861078,24.83201290843082,1.7500043992562235,-1.188393941836522,-1.1954551600522283,0,7
12552.0,1,0.05,0.95,0.0,0.0,0.0,30.5088985610148,23.06496042216359,-0.2144853981419559,-0.0514519638758358,-0.3586788156025055,7,2
12553.0,1,0.4031413612565445,0.5968586387434555,0.0,0.0,0.1151832460732984,26.445962367460872,25.094200096084556,-1.174994823594536,1.4384799889236282,1.2721941504218814,3,2
12556.0,1,0.0,1.0,0.0,0.0,0.0,20.14574195660797,24.83201290843082,-0.0350888542835141,-0.0514519638758358,-0.0986523275212196,7,1
12557.0,1,0.1212121212121212,0.8787878787878788,0.0,0.0,0.0,26.58385523676034,24.83201290843082,-0.7901204196945951,0.9721983142176406,2.049810649610746,3,2
12558.0,1,1.0,0.0,0.0,0.0,0.0,17.7982452999836,20.00217909795991,-1.174994823594536,-1.188393941836522,-0.7726060694688508,0,7
12559.0,1,1.0,0.0,0.0,0.0,0.0,22.868977556108284,25.33832686980609,1.5984183690550409,-0.0514519638758358,-0.1520056983693841,0,7
12560.0,1,0.0,1.0,0.0,0.0,0.2666666666666666,22.040234668159066,25.33832686980609,-1.4090855702951366,0.4697482781842503,0.8816306552275532,7,2
12561.0,1,1.0,0.0,0.0,0.0,0.0,21.042612868737965,25.33832686980609,1.570796630822953,-1.188393941836522,-0.8801536526822474,0,7
12562.0,1,0.4107142857142857,0.5892857142857143,0.0,0.0,0.0,27.098960872772803,25.094200096084556,-1.174994823594536,1.2255804300757394,1.2888207801114329,3,2
